"chromosome"	"start"	"ratio"	"ratio_median"
22	41500001	-0.068	-0.002
22	41550001	-0.136	-0.002
22	41600001	-0.041	-0.002
22	41650001	0.075	-0.002
22	41700001	0.074	-0.002
22	41750001	0.036	-0.002
22	41800001	-0.001	-0.002
22	41850001	-0.037	-0.002
22	41900001	-0.069	-0.002
22	41950001	-0.123	-0.002
22	42000001	0.007	-0.002
22	42050001	-0.018	-0.002
22	42100001	0.03	-0.002
22	42150001	-0.024	-0.002
22	42200001	0.01	-0.002
22	42250001	-0.136	-0.002
22	42300001	0.029	-0.002
22	42350001	-0.248	-0.002
22	42400001	-0.003	-0.002
22	42450001	0.02	-0.002
22	42550001	0.086	-0.002
22	42600001	-0.07	-0.002
22	42650001	-0.009	-0.002
22	42700001	-0.187	-0.002
22	42750001	0.03	-0.002
22	42800001	-0.108	-0.002
22	42850001	-0.229	-0.002
22	42950001	-0.185	-0.002
22	43000001	-0.074	-0.002
22	43050001	0.181	-0.002
22	43100001	0.089	-0.002
22	43150001	0.05	-0.002
22	43200001	0	-0.002
22	43250001	-0.019	-0.002
22	43300001	-0.005	-0.002
22	43350001	0.034	-0.002
22	43400001	0.058	-0.002
22	43450001	-0.136	-0.002
22	43500001	-0.081	-0.002
22	43550001	-0.075	-0.002
22	43600001	-0.007	-0.002
22	43650001	0.033	-0.002
22	43700001	-0.022	-0.002
22	43750001	-0.006	-0.002
22	43800001	0.067	-0.002
22	43850001	-0.161	-0.002
22	43900001	0.247	-0.002
22	43950001	0.02	-0.002
22	44000001	-0.015	-0.002
22	44050001	0.005	-0.002
22	44100001	0.096	-0.002
22	44150001	0.009	-0.002
22	44200001	0.012	-0.002
22	44250001	-0.088	-0.002
22	44300001	0.029	-0.002
22	44350001	0.071	-0.002
22	44400001	-0.114	-0.002
22	44450001	-0.04	-0.002
22	44500001	-0.175	-0.002
22	44550001	0.038	-0.002
22	44650001	-0.113	-0.002
22	44700001	0.176	-0.002
22	44750001	-0.1	-0.002
22	44800001	0.037	-0.002
22	44850001	-0.095	-0.002
22	44900001	0.045	-0.002
22	44950001	0.057	-0.002
22	45000001	0.034	-0.002
22	45050001	-0.095	-0.002
22	45100001	0.062	-0.002
22	45150001	-0.085	-0.002
22	45200001	0.102	-0.002
22	45250001	0.014	-0.002
22	45300001	-0.01	-0.002
22	45350001	-0.022	-0.002
22	45400001	0.089	-0.002
22	45450001	0.024	-0.002
22	45500001	-0.025	-0.002
22	45550001	0.034	-0.002
22	45600001	0.069	-0.002
22	45650001	-0.074	-0.002
22	45700001	0.077	-0.002
22	45750001	0.15	-0.002
22	45800001	-0.102	-0.002
22	45850001	0.021	-0.002
22	45900001	-0.287	-0.002
22	45950001	-0.064	-0.002
22	46000001	0.009	-0.002
22	46050001	0.018	-0.002
22	46100001	0.015	-0.002
22	46150001	0.056	-0.002
22	46200001	-0.039	-0.002
22	46250001	0.06	-0.002
22	46300001	-0.01	-0.002
22	46350001	0.018	-0.002
22	46400001	-0.012	-0.002
22	46450001	0.005	-0.002
22	46500001	-0.023	-0.002
22	46550001	-0.055	-0.002
22	46600001	0.044	-0.002
22	46650001	-0.098	-0.002
22	46700001	-0.041	-0.002
22	46750001	-0.028	-0.002
22	46800001	0.111	-0.002
22	46850001	0.141	-0.002
22	46900001	0.078	-0.002
22	46950001	0.018	-0.002
22	47000001	-0.191	-0.002
22	47050001	0.021	-0.002
22	47100001	0.112	-0.002
22	47150001	0.025	-0.002
22	47200001	-0.03	-0.002
22	47250001	-0.033	-0.002
22	47300001	-0.161	-0.002
22	47350001	0.057	-0.002
22	47400001	-0.024	-0.002
22	47450001	0.09	-0.002
22	47500001	-0.078	-0.002
22	47550001	-0.151	-0.002
22	47600001	-0.068	-0.002
22	47650001	0.087	-0.002
22	47700001	0.158	-0.002
22	47750001	-0.125	-0.002
22	47800001	-0.035	-0.002
22	47850001	0.089	-0.002
22	47900001	-0.031	-0.002
22	47950001	-0.233	-0.002
22	48000001	-0.011	-0.002
22	48050001	-0.011	-0.002
22	48100001	-0.075	-0.002
22	48150001	0.007	-0.002
22	48200001	0.207	-0.002
22	48250001	-0.021	-0.002
22	48300001	-0.023	-0.002
22	48350001	-0.044	-0.002
22	48400001	-0.167	-0.002
22	48450001	-0.059	-0.002
22	48500001	0	-0.002
22	48550001	-0.115	-0.002
22	48600001	-0.154	-0.002
22	48650001	-0.023	-0.002
22	48700001	-0.004	-0.002
22	48750001	-0.034	-0.002
22	48800001	-0.037	-0.002
22	48850001	-0.908	-0.655
22	48900001	-0.811	-0.655
22	48950001	-0.49	-0.655
22	49000001	-0.678	-0.655
22	49050001	-0.621	-0.655
22	49100001	-0.551	-0.655
22	49150001	-0.815	-0.655
22	49200001	-0.781	-0.655
22	49250001	-0.767	-0.655
22	49300001	-0.798	-0.655
22	49350001	-0.871	-0.655
22	49400001	-0.568	-0.655
22	49450001	-0.737	-0.655
22	49550001	-0.564	-0.655
22	49600001	-0.706	-0.655
22	49650001	-0.589	-0.655
22	49700001	-0.679	-0.655
22	49800001	-0.52	-0.655
22	49850001	-0.622	-0.655
22	49900001	-0.605	-0.655
22	50000001	-0.594	-0.655
22	50050001	-0.741	-0.655
22	50100001	-0.463	-0.655
22	50150001	-0.666	-0.655
22	50200001	-0.552	-0.655
22	50250001	-0.715	-0.655
22	50300001	-0.69	-0.655
22	50350001	-0.793	-0.655
22	50400001	-0.523	-0.655
22	50450001	-0.525	-0.655
22	50500001	-0.604	-0.655
22	50550001	-0.531	-0.655
22	50600001	-0.492	-0.655
22	50650001	-0.905	-0.655
22	50700001	-0.561	-0.655
22	50750001	-0.957	-0.655
22	50800001	-0.682	-0.655
22	50850001	-0.686	-0.655
22	50900001	-0.553	-0.655
22	50950001	-0.576	-0.655
22	51000001	-0.585	-0.655
22	51050001	-0.689	-0.655
22	51100001	-0.681	-0.655
22	51150001	-0.582	-0.655
23	50001	-1022	-12.306
23	100001	-1022	-12.306
23	150001	-1022	-12.306
23	200001	-1022	-12.306
23	250001	-1022	-12.306
23	300001	-1022	-12.306
23	400001	-1022	-12.306
23	450001	-1022	-12.306
23	500001	-1022	-12.306
23	550001	-1022	-12.306
23	600001	-1022	-12.306
23	650001	-1022	-12.306
23	700001	-1022	-12.306
23	750001	-1022	-12.306
23	800001	-1022	-12.306
23	850001	-1022	-12.306
23	900001	-1022	-12.306
23	950001	-1022	-12.306
23	1000001	-1022	-12.306
23	1050001	-1022	-12.306
23	1100001	-1022	-12.306
23	1150001	-1022	-12.306
23	1200001	-1022	-12.306
23	1250001	-1022	-12.306
23	1300001	-1022	-12.306
23	1350001	-1022	-12.306
23	1400001	-1022	-12.306
23	1450001	-1022	-12.306
23	1500001	-1022	-12.306
23	1550001	-1022	-12.306
23	1600001	-1022	-12.306
23	1650001	-1022	-12.306
23	1700001	-1022	-12.306
23	1750001	-1022	-12.306
23	1800001	-1022	-12.306
23	1850001	-1022	-12.306
23	1900001	-1022	-12.306
23	1950001	-1022	-12.306
23	2000001	-1022	-12.306
23	2050001	-1022	-12.306
23	2100001	-1022	-12.306
23	2150001	-1022	-12.306
23	2200001	-1022	-12.306
23	2250001	-1022	-12.306
23	2300001	-1022	-12.306
23	2350001	-1022	-12.306
23	2400001	-1022	-12.306
23	2450001	-1022	-12.306
23	2500001	-1022	-12.306
23	2550001	-1022	-12.306
23	2600001	-1022	-12.306
23	2650001	-6.766	-12.306
23	2700001	-0.065	-0.065
23	2750001	0.004	-0.065
23	2800001	-0.106	-0.065
23	2850001	-0.114	-0.065
23	2900001	-0.165	-0.065
23	2950001	-0.079	-0.065
23	3000001	-0.092	-0.065
23	3050001	-0.115	-0.065
23	3100001	0.037	-0.065
23	3150001	-0.036	-0.065
23	3200001	-0.091	-0.065
23	3250001	-0.041	-0.065
23	3300001	0.028	-0.065
23	3350001	-0.019	-0.065
23	3400001	-0.006	-0.065
23	3450001	-0.147	-0.065
23	3500001	-0.128	-0.065
23	3550001	-0.223	-0.065
23	3600001	0.015	-0.065
23	3650001	0.009	-0.065
23	3700001	-0.302	-0.785
23	3750001	-2.638	-0.785
23	3800001	-2.565	-0.785
23	3850001	-0.256	-0.785
23	3900001	-0.114	-0.785
23	3950001	0.008	-0.04
23	4000001	-0.107	-0.04
23	4050001	-0.008	-0.04
23	4100001	0.017	-0.04
23	4150001	-0.205	-0.04
23	4200001	-0.072	-0.04
23	4250001	0.076	-0.04
23	4300001	-0.234	-0.04
23	4350001	-0.03	-0.04
23	4400001	0.023	-0.04
23	4450001	-0.093	-0.04
23	4500001	-0.012	-0.04
23	4550001	-0.113	-0.04
23	4600001	-0.082	-0.04
23	4650001	-0.036	-0.04
23	4700001	-0.053	-0.04
23	4750001	-0.191	-0.04
23	4800001	-0.133	-0.04
23	4850001	0.037	-0.04
23	4900001	-0.107	-0.04
23	4950001	-0.169	-0.04
23	5000001	-0.131	-0.04
23	5050001	-0.175	-0.04
23	5100001	-0.039	-0.04
23	5150001	-0.132	-0.04
23	5200001	-0.144	-0.04
23	5250001	-0.155	-0.04
23	5300001	-0.12	-0.04
23	5350001	-0.017	-0.04
23	5400001	-0.106	-0.04
23	5450001	-0.121	-0.04
23	5500001	0.016	-0.04
23	5550001	-0.138	-0.04
23	5600001	0.058	-0.04
23	5650001	-0.192	-0.04
23	5700001	-0.149	-0.04
23	5750001	-0.08	-0.04
23	5800001	-0.151	-0.04
23	5850001	-0.115	-0.04
23	5900001	-0.063	-0.04
23	5950001	-0.06	-0.04
23	6000001	-0.021	-0.04
23	6050001	-0.281	-0.04
23	6100001	-0.104	-0.04
23	6150001	0.068	-0.04
23	6200001	-0.126	-0.04
23	6250001	-0.062	-0.04
23	6300001	-0.076	-0.04
23	6350001	0.022	-0.04
23	6400001	-0.042	-0.04
23	6450001	-0.053	-0.04
23	6500001	-0.107	-0.04
23	6550001	-0.117	-0.04
23	6600001	-0.047	-0.04
23	6650001	-0.015	-0.04
23	6700001	-0.194	-0.04
23	6750001	-0.122	-0.04
23	6800001	0.003	-0.04
23	6850001	-0.147	-0.04
23	6900001	0.047	-0.04
23	6950001	-0.098	-0.04
23	7000001	0.049	-0.04
23	7050001	0.044	-0.04
23	7100001	-0.092	-0.04
23	7150001	0.09	-0.04
23	7200001	-0.035	-0.04
23	7250001	-0.061	-0.04
23	7300001	0.065	-0.04
23	7350001	0.002	-0.04
23	7400001	0.021	-0.04
23	7450001	0.051	-0.04
23	7500001	-0.102	-0.04
23	7550001	-0.055	-0.04
23	7600001	-0.037	-0.04
23	7650001	0.106	-0.04
23	7700001	0.076	-0.04
23	7750001	0.055	-0.04
23	7800001	-0.034	-0.04
23	7850001	-0.115	-0.04
23	7900001	0.101	-0.04
23	7950001	-0.086	-0.04
23	8000001	0.015	-0.04
23	8050001	-0.094	-0.04
23	8100001	-0.113	-0.04
23	8150001	0.017	-0.04
23	8200001	-0.006	-0.04
23	8250001	-0.024	-0.04
23	8300001	-0.148	-0.04
23	8350001	-0.004	-0.04
23	8400001	-0.098	-0.04
23	8450001	-0.105	-0.04
23	8500001	-0.066	-0.04
23	8550001	-0.114	-0.04
23	8600001	0.041	-0.04
23	8650001	-0.13	-0.04
23	8700001	-0.067	-0.04
23	8750001	0.018	-0.04
23	8800001	-0.018	-0.04
23	8850001	0.125	-0.04
23	8900001	-0.009	-0.04
23	8950001	-0.157	-0.04
23	9000001	-0.016	-0.04
23	9050001	0.014	-0.04
23	9100001	-0.001	-0.04
23	9150001	-0.064	-0.04
23	9200001	-0.067	-0.04
23	9250001	-0.092	-0.04
23	9300001	-0.008	-0.04
23	9350001	0.065	-0.04
23	9400001	-0.055	-0.04
23	9450001	-0.021	-0.04
23	9500001	0.065	-0.04
23	9550001	-0.002	-0.04
23	9600001	-0.064	-0.04
23	9650001	0.082	-0.04
23	9700001	-0.064	-0.04
23	9750001	0.103	-0.04
23	9800001	-0.01	-0.04
23	9850001	-0.063	-0.04
23	9900001	0.051	-0.04
23	9950001	-0.064	-0.04
23	10000001	0.022	-0.04
23	10050001	-0.15	-0.04
23	10100001	-0.121	-0.04
23	10150001	-0.033	-0.04
23	10200001	-0.016	-0.04
23	10250001	-0.098	-0.04
23	10300001	0.022	-0.04
23	10350001	0.113	-0.04
23	10400001	0.072	-0.04
23	10450001	-0.018	-0.04
23	10500001	-0.081	-0.04
23	10550001	-0.222	-0.04
23	10600001	-0.07	-0.04
23	10650001	0.109	-0.04
23	10700001	-0.127	-0.04
23	10750001	0.026	-0.04
23	10800001	-0.048	-0.04
23	10850001	0.077	-0.04
23	10900001	-0.212	-0.04
23	10950001	-0.19	-0.04
23	11000001	-0.141	-0.04
23	11050001	-0.15	-0.04
23	11100001	-0.03	-0.04
23	11150001	-0.144	-0.04
23	11200001	-0.002	-0.04
23	11250001	-0.04	-0.04
23	11300001	0.044	-0.04
23	11350001	-0.018	-0.04
23	11400001	-0.064	-0.04
23	11450001	0.024	-0.04
23	11500001	-0.035	-0.04
23	11550001	0.181	-0.04
23	11600001	0.014	-0.04
23	11650001	0.035	-0.04
23	11700001	-0.17	-0.04
23	11750001	0.081	-0.04
23	11800001	-0.068	-0.04
23	11850001	-0.244	-0.04
23	11900001	-0.007	-0.04
23	11950001	-0.403	-0.04
23	12000001	0.102	-0.04
23	12050001	-0.143	-0.04
23	12100001	0.005	-0.04
23	12150001	-0.071	-0.04
23	12200001	0.058	-0.04
23	12250001	0.026	-0.04
23	12300001	-0.086	-0.04
23	12350001	0.001	-0.04
23	12400001	-0.031	-0.04
23	12450001	-0.032	-0.04
23	12500001	0.072	-0.04
23	12550001	0.016	-0.04
23	12600001	0.012	-0.04
23	12650001	0.048	-0.04
23	12700001	-0.119	-0.04
23	12750001	0.013	-0.04
23	12800001	-0.125	-0.04
23	12850001	0.081	-0.04
23	12900001	0.013	-0.04
23	12950001	-0.138	-0.04
23	13000001	0.064	-0.04
23	13050001	-0.075	-0.04
23	13100001	-0.074	-0.04
23	13150001	-0.153	-0.04
23	13200001	-0.054	-0.04
23	13250001	-0.247	-0.04
23	13300001	-0.135	-0.04
23	13350001	0.154	-0.04
23	13400001	-0.034	-0.04
23	13450001	0.016	-0.04
23	13500001	-0.022	-0.04
23	13600001	0.037	-0.04
23	13650001	-0.045	-0.04
23	13700001	-0.102	-0.04
23	13750001	-0.059	-0.04
23	13800001	-0.051	-0.04
23	13850001	-0.003	-0.04
23	13900001	-0.087	-0.04
23	13950001	-0.135	-0.04
23	14000001	-0.195	-0.04
23	14050001	0.201	-0.04
23	14100001	0.007	-0.04
23	14150001	0.069	-0.04
23	14200001	-0.022	-0.04
23	14250001	-0.099	-0.04
23	14300001	-0.104	-0.04
23	14350001	-0.005	-0.04
23	14400001	0.038	-0.04
23	14450001	-0.074	-0.04
23	14500001	-0.002	-0.04
23	14550001	-0.068	-0.04
23	14600001	-0.027	-0.04
23	14650001	0.013	-0.04
23	14700001	-0.175	-0.04
23	14750001	0.039	-0.04
23	14800001	-0.195	-0.04
23	14850001	0.113	-0.04
23	14900001	-0.164	-0.04
23	14950001	-0.003	-0.04
23	15000001	-0.307	-0.04
23	15050001	-0.075	-0.04
23	15100001	0.072	-0.04
23	15150001	-0.111	-0.04
23	15200001	0.033	-0.04
23	15250001	0.042	-0.04
23	15300001	0.054	-0.04
23	15350001	-0.18	-0.04
23	15400001	0.063	-0.04
23	15450001	0.053	-0.04
23	15500001	-0.047	-0.04
23	15550001	-0.033	-0.04
23	15600001	0.049	-0.04
23	15650001	-0.023	-0.04
23	15700001	-0.044	-0.04
23	15750001	-0.078	-0.04
23	15800001	-0.126	-0.04
23	15850001	0.057	-0.04
23	15900001	-0.071	-0.04
23	15950001	-0.04	-0.04
23	16000001	0.082	-0.04
23	16050001	0.016	-0.04
23	16100001	0.011	-0.04
23	16150001	-0.012	-0.04
23	16200001	-0.108	-0.04
23	16250001	0.035	-0.04
23	16300001	-0.125	-0.04
23	16400001	-0.134	-0.04
23	16450001	-0.062	-0.04
23	16500001	-0.049	-0.04
23	16550001	-0.14	-0.04
23	16600001	-0.044	-0.04
23	16650001	-0.154	-0.04
23	16700001	0.026	-0.04
23	16750001	0.087	-0.04
23	16800001	-0.105	-0.04
23	16850001	-0.016	-0.04
23	16900001	-0.009	-0.04
23	16950001	0.032	-0.04
23	17000001	-0.032	-0.04
23	17050001	-0.023	-0.04
23	17100001	-0.064	-0.04
23	17150001	-0.077	-0.04
23	17200001	-0.073	-0.04
23	17250001	0.044	-0.04
23	17300001	-0.053	-0.04
23	17350001	-0.158	-0.04
23	17400001	0.002	-0.04
23	17450001	-0.012	-0.04
23	17500001	-0.015	-0.04
23	17550001	-0.072	-0.04
23	17600001	0.006	-0.04
23	17650001	-0.116	-0.04
23	17700001	0.067	-0.04
23	17750001	-0.245	-0.04
23	17800001	-0.052	-0.04
23	17850001	-0.049	-0.04
23	17900001	-0.26	-0.04
23	17950001	-0.119	-0.04
23	18000001	-0.037	-0.04
23	18050001	-0.144	-0.04
23	18100001	-0.176	-0.04
23	18150001	-0.028	-0.04
23	18200001	-0.1	-0.04
23	18250001	-0.13	-0.04
23	18300001	0.104	-0.04
23	18350001	0.049	-0.04
23	18400001	-0.06	-0.04
23	18450001	0.139	-0.04
23	18500001	-0.078	-0.04
23	18550001	-0.052	-0.04
23	18600001	-0.025	-0.04
23	18650001	-0.143	-0.04
23	18700001	-0.022	-0.04
23	18750001	-0.061	-0.04
23	18800001	-0.039	-0.04
23	18850001	-0.105	-0.04
23	18900001	0.086	-0.04
23	18950001	-0.072	-0.04
23	19000001	-0.067	-0.04
23	19050001	-0.124	-0.04
23	19100001	0.081	-0.04
23	19150001	-0.052	-0.04
23	19200001	-0.017	-0.04
23	19250001	-0.121	-0.04
23	19300001	-0.105	-0.04
23	19350001	0.009	-0.04
23	19400001	-0.048	-0.04
23	19450001	-0.02	-0.04
23	19500001	0.035	-0.04
23	19550001	-0.123	-0.04
23	19600001	-0.148	-0.04
23	19650001	-0.057	-0.04
23	19700001	-0.116	-0.04
23	19750001	0.017	-0.04
23	19800001	0.012	-0.04
23	19850001	-0.036	-0.04
23	19900001	0.097	-0.04
23	19950001	-0.109	-0.04
23	20000001	-0.027	-0.04
23	20050001	0.01	-0.04
23	20150001	-0.03	-0.04
23	20200001	0.155	-0.04
23	20250001	-0.143	-0.04
23	20300001	0.009	-0.04
23	20350001	0.027	-0.04
23	20400001	-0.011	-0.04
23	20450001	-0.091	-0.04
23	20500001	-0.084	-0.04
23	20550001	-0.058	-0.04
23	20600001	0.075	-0.04
23	20650001	-0.12	-0.04
23	20700001	-0.239	-0.04
23	20750001	0.026	-0.04
23	20800001	0.136	-0.04
23	20850001	0.003	-0.04
23	20900001	-0.198	-0.04
23	20950001	-0.032	-0.04
23	21000001	0.066	-0.04
23	21100001	0.071	-0.04
23	21150001	-0.044	-0.04
23	21200001	0.058	-0.04
23	21250001	0.014	-0.04
23	21300001	0.124	-0.04
23	21350001	-0.092	-0.04
23	21400001	-0.006	-0.04
23	21450001	0.098	-0.04
23	21500001	0.006	-0.04
23	21550001	0.054	-0.04
23	21600001	-0.04	-0.04
23	21650001	0.039	-0.04
23	21700001	0.002	-0.04
23	21750001	-0.018	-0.04
23	21800001	-0.016	-0.04
23	21850001	-0.03	-0.04
23	21900001	0.046	-0.04
23	21950001	-0.17	-0.04
23	22000001	-0.14	-0.04
23	22050001	-0.076	-0.04
23	22100001	-0.004	-0.04
23	22150001	-0.05	-0.04
23	22200001	-0.203	-0.04
23	22250001	-0.028	-0.04
23	22300001	-0.06	-0.04
23	22350001	-0.234	-0.04
23	22400001	-0.058	-0.04
23	22450001	0.005	-0.04
23	22500001	0.081	-0.04
23	22550001	-0.034	-0.04
23	22600001	-0.064	-0.04
23	22650001	-0.095	-0.04
23	22700001	-0.076	-0.04
23	22750001	-0.01	-0.04
23	22800001	-0.072	-0.04
23	22850001	0.024	-0.04
23	22900001	0.028	-0.04
23	22950001	-0.039	-0.04
23	23000001	0.024	-0.04
23	23050001	-0.055	-0.04
23	23100001	-0.049	-0.04
23	23150001	0.043	-0.04
23	23200001	0.004	-0.04
23	23250001	-0.023	-0.04
23	23300001	0.039	-0.04
23	23350001	-0.228	-0.04
23	23400001	-0.471	-0.04
23	23450001	0.002	-0.04
23	23500001	-0.032	-0.04
23	23550001	0.018	-0.04
23	23600001	0.096	-0.04
23	23650001	0.114	-0.04
23	23700001	0.009	-0.04
23	23750001	-0.153	-0.04
23	23800001	-0.04	-0.04
23	23850001	-0.112	-0.04
23	23900001	0.077	-0.04
23	23950001	-0.059	-0.04
23	24050001	0.428	0.395
23	24100001	0.551	0.395
23	24150001	0.322	0.395
23	24200001	0.449	0.395
23	24250001	0.424	0.395
23	24300001	0.261	0.395
23	24350001	0.462	0.395
23	24400001	0.345	0.395
23	24450001	0.48	0.395
23	24500001	0.475	0.395
23	24550001	0.303	0.395
23	24600001	0.227	0.395
23	24650001	0.399	0.395
23	24700001	0.366	0.395
23	24750001	0.455	0.395
23	24800001	0.519	0.395
23	24850001	0.388	0.395
23	24900001	0.503	0.395
23	24950001	0.423	0.395
23	25000001	0.317	0.395
23	25050001	0.406	0.395
23	25100001	0.524	0.395
23	25150001	0.472	0.395
23	25200001	0.282	0.395
23	25250001	0.426	0.395
23	25300001	0.504	0.395
23	25350001	0.381	0.395
23	25400001	0.296	0.395
23	25450001	0.487	0.395
23	25500001	0.396	0.395
23	25550001	0.363	0.395
23	25600001	0.404	0.395
23	25650001	0.355	0.395
23	25700001	0.358	0.395
23	25750001	0.422	0.395
23	25800001	0.421	0.395
23	25850001	0.388	0.395
23	25900001	0.356	0.395
23	25950001	0.38	0.395
23	26000001	0.458	0.395
23	26050001	0.465	0.395
23	26100001	0.348	0.395
23	26150001	0.421	0.395
23	26200001	0.377	0.395
23	26250001	0.295	0.395
23	26300001	0.342	0.395
23	26350001	0.386	0.395
23	26400001	0.322	0.395
23	26450001	0.326	0.395
23	26500001	0.382	0.395
23	26550001	0.292	0.395
23	26600001	0.443	0.395
23	26650001	0.398	0.395
23	26700001	0.428	0.395
23	26750001	0.51	0.395
23	26800001	0.347	0.395
23	26850001	0.405	0.395
23	26900001	0.321	0.395
23	26950001	0.273	0.395
23	27000001	0.369	0.395
23	27050001	0.373	0.395
23	27100001	0.312	0.395
23	27150001	0.404	0.395
23	27200001	0.323	0.395
23	27250001	0.39	0.395
23	27300001	0.356	0.395
23	27350001	0.401	0.395
23	27400001	0.269	0.395
23	27450001	0.311	0.395
23	27500001	0.284	0.395
23	27550001	0.346	0.395
23	27600001	0.464	0.395
23	27650001	0.491	0.395
23	27700001	0.421	0.395
23	27750001	0.269	0.395
23	27800001	0.467	0.395
23	27850001	0.443	0.395
23	27900001	0.418	0.395
23	27950001	0.455	0.395
23	28000001	0.426	0.395
23	28050001	0.3	0.395
23	28100001	0.363	0.395
23	28150001	0.266	0.395
23	28200001	0.233	0.395
23	28250001	0.384	0.395
23	28300001	0.383	0.395
23	28350001	0.407	0.395
23	28400001	0.4	0.395
23	28450001	0.343	0.395
23	28500001	0.482	0.395
23	28550001	0.383	0.395
23	28600001	0.404	0.395
23	28650001	0.355	0.395
23	28700001	0.356	0.395
23	28750001	0.297	0.395
23	28800001	0.381	0.395
23	28850001	0.336	0.395
23	28900001	0.459	0.395
23	28950001	0.296	0.395
23	29000001	0.413	0.395
23	29100001	0.453	0.395
23	29150001	0.374	0.395
23	29200001	0.395	0.395
23	29250001	0.401	0.395
23	29300001	0.351	0.395
23	29350001	0.194	0.395
23	29400001	0.482	0.395
23	29450001	0.343	0.395
23	29500001	0.357	0.395
23	29550001	0.365	0.395
23	29600001	0.364	0.395
23	29650001	0.431	0.395
23	29700001	0.387	0.395
23	29750001	0.402	0.395
23	29800001	0.312	0.395
23	29850001	0.487	0.395
23	29900001	0.459	0.395
23	29950001	0.452	0.395
23	30000001	0.136	0.395
23	30050001	0.368	0.395
23	30100001	0.457	0.395
23	30150001	0.488	0.395
23	30200001	0.381	0.395
23	30250001	0.25	0.395
23	30300001	0.414	0.395
23	30350001	0.48	0.395
23	30400001	0.336	0.395
23	30450001	0.309	0.395
23	30500001	0.383	0.395
23	30550001	0.442	0.395
23	30600001	0.308	0.395
23	30650001	0.512	0.395
23	30700001	0.369	0.395
23	30750001	0.313	0.395
23	30800001	0.376	0.395
23	30850001	0.384	0.395
23	30950001	0.414	0.395
23	31000001	0.307	0.395
23	31050001	0.44	0.395
23	31100001	0.418	0.395
23	31150001	0.447	0.395
23	31200001	0.34	0.395
23	31250001	0.386	0.395
23	31300001	0.328	0.395
23	31400001	0.402	0.395
23	31450001	0.304	0.395
23	31500001	0.436	0.395
23	31550001	0.256	0.395
23	31600001	0.421	0.395
23	31650001	0.286	0.395
23	31700001	0.411	0.395
23	31750001	0.422	0.395
23	31800001	0.391	0.395
23	31850001	0.345	0.395
23	31900001	0.385	0.395
23	31950001	0.358	0.395
23	32000001	0.431	0.395
23	32050001	0.365	0.395
23	32100001	0.44	0.395
23	32150001	0.398	0.395
23	32200001	0.312	0.395
23	32250001	0.283	0.395
23	32300001	0.356	0.395
23	32350001	0.453	0.395
23	32400001	0.44	0.395
23	32450001	0.484	0.395
23	32500001	0.432	0.395
23	32550001	0.415	0.395
23	32650001	0.343	0.395
23	32700001	0.401	0.395
23	32750001	0.39	0.395
23	32800001	0.359	0.395
23	32850001	0.328	0.395
23	32900001	0.314	0.395
23	32950001	0.372	0.395
23	33000001	0.348	0.395
23	33050001	0.275	0.395
23	33100001	0.272	0.395
23	33150001	0.329	0.395
23	33200001	0.426	0.395
23	33250001	0.442	0.395
23	33300001	0.653	0.395
23	33350001	0.438	0.395
23	33400001	0.377	0.395
23	33450001	0.41	0.395
23	33500001	0.479	0.395
23	33550001	0.487	0.395
23	33600001	0.427	0.395
23	33650001	0.393	0.395
23	33700001	0.39	0.395
23	33750001	0.423	0.395
23	33800001	0.521	0.395
23	33850001	0.454	0.395
23	33900001	0.376	0.395
23	33950001	0.446	0.395
23	34000001	0.373	0.395
23	34050001	0.45	0.395
23	34100001	0.379	0.395
23	34150001	0.433	0.395
23	34250001	0.18	0.395
23	34300001	0.36	0.395
23	34350001	0.273	0.395
23	34400001	0.192	0.395
23	34450001	0.432	0.395
23	34500001	0.378	0.395
23	34550001	0.513	0.395
23	34600001	0.285	0.395
23	34650001	0.478	0.395
23	34700001	0.456	0.395
23	34750001	0.501	0.395
23	34800001	0.374	0.395
23	34850001	0.49	0.395
23	34900001	0.365	0.395
23	34950001	0.338	0.395
23	35000001	0.413	0.395
23	35050001	0.326	0.395
23	35100001	0.368	0.395
23	35150001	0.362	0.395
23	35200001	0.274	0.395
23	35250001	0.486	0.395
23	35300001	0.176	0.395
23	35350001	0.397	0.395
23	35400001	0.326	0.395
23	35450001	0.497	0.395
23	35550001	0.48	0.395
23	35600001	0.422	0.395
23	35650001	0.497	0.395
23	35700001	0.532	0.395
23	35750001	0.436	0.395
23	35800001	0.478	0.395
23	35850001	0.319	0.395
23	35900001	0.449	0.395
23	35950001	0.341	0.395
23	36000001	0.439	0.395
23	36050001	0.516	0.395
23	36100001	0.438	0.395
23	36150001	0.338	0.395
23	36200001	0.404	0.395
23	36250001	0.447	0.395
23	36300001	0.339	0.395
23	36350001	0.537	0.395
23	36400001	0.412	0.395
23	36450001	0.28	0.395
